	PC1 75.9%	PC2 4.8%	PC3 2.8%	PC4 1.6%	PC5 1.3%	Sample	CDC42	Gradient
20	16.872140871112737	-3.2599420987914223	0.56278865510549	-1.404867077835109	-1.35986699834596	Cell_23	0.9389577092968873	29min
21	-11.187572001413084	0.7152462744053532	-0.8329530708712259	-2.0910628282486328	0.7218113708095977	Cell_24	-0.12475603148563896	29min
22	9.223597577138868	-2.233216730337038	0.8030880554250902	-1.509318808099227	-1.0027740911888579	Cell_25	0.19166873010014093	29min
23	14.568422659724904	-2.5489132805927763	-0.06523179767490347	0.9380613883702587	-1.2249819599947775	Cell_26	0.4795761230333861	29min
24	3.8171811309130663	-0.4266739752105521	-2.1716973594021427	2.525295654675559	-0.9195142640202959	Cell_27	-0.09741861913945536	29min
25	-19.941676772134027	2.7115927943493334	-1.9635714341371067	1.6073418115321945	0.5918413141876595	Cell_28	-1.2410005077963346	29min
26	17.08542294154814	-0.3586288948127937	-4.148751492255424	9.118195686080975	-1.245586319060351	Cell_29	0.8929535907203455	29min
27	5.170663148790237	-1.7487993823072532	0.4547366863681367	-2.0488408187002847	-0.7379225109232803	Cell_30	1.627371403629255	29min
28	10.714738353746412	-2.7446138195387455	0.47534480095357573	-1.8672122487881877	-1.1187678890353503	Cell_31	0.35680440655359613	29min
29	5.892192956345389	-1.8799897949197466	1.6800504768641464	-0.855662396345095	1.0783414926280175	Cell_32	0.17299287485691034	29min
30	-19.287825047542864	0.8434316627147438	1.7132720672303905	-3.0654477974740417	0.34759518946853063	Cell_33	-0.9802914339661806	29min
31	7.184965796159801	-1.9323508719052085	0.7203916197513291	-1.5559342001994811	-0.6556835679484736	Cell_34	0.17644871918863086	29min
32	11.331790760791659	-2.5088022846418276	1.5181517362966523	-1.2299618404999544	-0.8045507155758078	Cell_35	0.3650527550193539	29min
33	-19.17825008916938	1.3607500827084555	-0.15560534939046797	-3.353644352873136	1.4358699114658298	Cell_36	-1.2501170039950498	29min
34	12.328723033010405	-2.664720258819111	0.42955603347676163	-0.49438723770068854	-1.3724387289401168	Cell_37	0.5779508920115003	29min
35	-12.259318096550375	0.2128591974245005	-0.5727029942984172	-1.9203003198525888	-0.12967147823355935	Cell_38	1.0529443374895262	29min
36	-16.724956441839794	1.7793046831584287	0.4433126355631842	-1.4957133904608688	1.1618840702718645	Cell_39	-0.8827177860755692	29min
37	8.153359147414983	-1.7976341616657665	0.0680930512179819	0.4808141490418078	-0.8571351978577424	Cell_40	0.3008119238012706	29min
38	-18.89649997748989	25.349078503880747	24.466410075973393	3.6419920612478247	-6.744916706542147	Cell_41	-0.8513653575842258	29min
39	-9.36387856924578	0.7133240651846461	-0.17638151006317143	-2.0571175558936297	0.10477237124293709	Cell_42	-0.3842086419809802	29min
40	-11.013265958731743	0.15124533612666302	-0.003001965815854657	-4.253706302160249	0.6636984734886072	Cell_43	-0.5674740685280539	29min
41	-9.986939124820655	1.6675905368289123	-3.5175783514852834	1.6159922956459656	-1.3616906289928936	Cell_44	-0.713170921967125	29min
42	48.24260772907702	-7.594905570891735	1.1139273233793028	0.8539398397419362	-3.3827772816289734	Cell_45	2.3651598219938292	29min
43	-4.0662926866553315	1.4206867478443181	-4.67018321200803	4.70546235164766	-1.8052081049395774	Cell_46	-0.3878837866073108	29min
44	-30.634016004019102	5.6386658807973475	-4.519949896210222	4.790574507997028	1.1071195165102603	Cell_47	-1.758840461808701	29min
45	-30.71830933022656	3.5269613351679143	-3.6029731363715447	-1.9205382740840213	0.7849385104922267	Cell_48	-1.487843188147662	29min
46	-20.371439385407577	1.596872441062351	-0.008535183779038114	-3.6720473344171727	1.674996115214664	Cell_49	-1.073107593735905	29min
47	-16.174448852328446	2.8079661058795637	-3.366804837284352	2.1212062302754977	1.7040077970911724	Cell_50	-0.5241727301042038	29min
48	-13.568668015615657	2.8085395284340957	-5.1841246798814495	4.313706379790325	-0.7576042044605216	Cell_51	-0.9098892341026689	29min
