	PC1 63.3%	PC2 5.2%	PC3 2.9%	PC4 2.2%	PC5 1.6%	Sample	MKI67	Gradient
0	-39.6079340143447	1.1732541459862207	-4.7601832454615085	-5.4381036438725125	-3.7408918370297264	Cell_2	-0.9707710522919365	29min
1	43.59064687742081	-5.225393775553133	6.091467929585242	-0.3826363422603127	0.3399572421269919	Cell_4	0.7795044201497635	29min
2	-38.20879907941681	-2.6933605626128623	-3.6733559340149133	-4.935165128822649	-2.0939128447827366	Cell_5	0.03455328144511698	29min
3	66.0864625185991	-13.079333863989259	7.433231208069822	-0.1436542698770605	1.0306682305098362	Cell_6	1.1614304867079643	29min
4	37.417384782324724	-5.423215659426542	6.759537198413109	-2.655343401823396	0.8682969662270335	Cell_7	0.12911609903720547	29min
5	11.185792997624858	-6.313885550490213	1.7758458249474642	-2.311625841067292	-2.6858471710097924	Cell_8	-0.3222534793629898	29min
6	59.22563235163561	10.051212738857076	19.685566501008026	-1.857108760532312	1.8075105803942195	Cell_9	0.5831805882388219	29min
7	23.221826376325737	-4.402112920279747	2.8557826711971326	-2.0213057478994747	0.19946724842755445	Cell_10	0.6000722173789897	29min
8	18.95729182083282	-4.260865252237085	2.312584959446299	-1.7466200255037303	-1.0185629900235622	Cell_11	0.41390387854683414	29min
9	23.103095624251637	-8.131157849651835	1.4093994727199333	-2.358025297796167	2.2263597216715083	Cell_12	-0.0963627255728324	29min
10	-17.410291118953523	25.238700363694484	10.283076219434218	-6.769721767499641	-1.4310173188009652	Cell_13	-0.6539712470462987	29min
11	-36.66942631075862	2.5914212645086843	1.4676703464866316	5.3853807732839245	-3.7075514459358265	Cell_14	0.8216209811625896	29min
12	13.683899078569015	-1.645543050734928	0.2603203992296574	-0.42512518290519397	-1.6571979204459217	Cell_15	-0.187146942301558	29min
13	9.032931969356873	0.07784598486144786	-1.389423351549899	-1.2119518524521955	-0.0911971554648205	Cell_16	0.5681045604648279	29min
14	24.9359308677984	-7.490858022944637	1.828451469543086	-1.8127067320274282	-0.3072447209854087	Cell_17	-0.23506303369903248	29min
15	38.02650270112473	-6.569363333046445	4.882656318161591	-1.681544344473254	-0.26622810837914357	Cell_18	0.9878463598123783	29min
16	-30.104822518000876	2.7577164316457594	-4.671103433104508	0.6957223864343451	-5.453611265347847	Cell_19	0.24684268598296408	29min
17	6.6029756296741	-2.6068617390305935	0.43458441924932084	-2.333294820821483	-1.8037076368549056	Cell_20	-0.563571538499762	29min
18	32.20856865380431	-6.654455109306421	1.5938549306855998	-1.3677361444440412	0.826660299910239	Cell_21	0.3980470493043224	29min
19	41.934954633333305	6.5801341968167435	14.122095479188475	-1.0232278020096401	0.454645807254101	Cell_22	0.960948630373166	29min
20	33.40640649359754	-8.491848690031016	2.2811576458070446	2.5408040848140985	-1.4966801923599637	Cell_23	1.24315287481186	29min
21	-22.386919927125025	4.751865652651819	-4.6195671073156355	-5.70595096849488	-2.9789672015626807	Cell_24	-0.23615614701070428	29min
22	19.054467435861596	-5.582457491760752	1.1043167402465164	0.5986072322772452	0.3750117295109171	Cell_25	-0.07573808717575838	29min
23	29.182696416520496	-4.387263063923145	2.3608430393201547	-1.8037579639710277	0.43317274856248406	Cell_26	-0.15198222132438624	29min
24	8.265791511382961	1.289456296202619	-0.474215259211666	-0.6334183395715116	-1.1278952908376243	Cell_27	0.6527289984785841	29min
25	-40.361866011597776	-6.252876309847169	-11.276259709036285	-0.4175420922423307	49.15270946705458	Cell_28	-0.4401100862214242	29min
26	34.07465353672401	-2.3731800625763992	3.6022769641292887	7.316793607014778	-0.7267262924200456	Cell_29	0.5204666081003423	29min
27	10.381909644187806	-2.4897802718123474	1.709948516491192	-1.0605267596228933	-0.1940879015208986	Cell_30	-0.09967259840756112	29min
28	21.54871391183054	-7.212244925495512	0.8228319642160026	-0.37319066985706706	0.06282257463493243	Cell_31	-0.05129180422052781	29min
29	10.857005051545235	-3.960764627739349	1.696659650476493	-4.225046650410496	2.8521723960299363	Cell_32	0.5372168200111734	29min
